qid1	qid2	score	label
1802971	24380296	0.8712199844959241	0
1802971	19953743	0.8712199844959241	0
1802971	37963429	0.8712199844959241	0
1802971	7465590	0.8712199844959241	0
1802971	47492657	0.8712199844959241	0
1802971	23517952	0.8712199844959241	0
1802971	12360860	0.8712199844959241	0
1802971	15190632	0.8712199844959241	0
1802971	46299570	0.8712199844959241	0
1802971	37500913	0.8712199844959241	0
1802971	28301892	0.8712199844959241	0
1802971	26238443	0.8712199844959241	0
1802971	39817199	0.8712199844959241	0
1802971	23185342	0.8712199844959241	0
1802971	27827910	0.8712199844959241	0
1802971	45720387	0.8712199844959241	0
1802971	46382559	0.8712199844959241	0
1802971	2963654	0.8147574396271506	1
1802971	29020916	0.8020583026871719	0
1802971	21770282	0.763714855575614	0
1802971	37780785	0.763714855575614	0
1802971	14804084	0.763714855575614	0
1802971	33310772	0.763714855575614	0
26302575	17333014	1.0	1
26302575	12069236	0.9119062768134273	0
26302575	40499188	0.9119062768134273	0
26302575	41491192	0.9119062768134273	0
26302575	36288746	0.8568165758069977	0
26302575	8895208	0.7993806190040637	0
26302575	20291962	0.7510887710247364	0
26302575	29949970	0.7510887710247364	0
26302575	20937866	0.7115750489574704	0
26302575	38276487	0.7115750489574704	0
26302575	14347476	0.6780967501674947	0
26302575	37429476	0.6780967501674947	0
26302575	2432527	0.6780967501674947	0
26302575	22757867	0.6780967501674947	0
26302575	46274518	0.6624473496998124	0
26302575	34360444	0.6045872378564294	0
26302575	39891387	0.6024169848554939	0
26302575	1958219	0.6024169848554939	0
26302575	7300230	0.5908148139360568	0
26302575	4552380	0.583409344536555	0
26302575	30314882	0.5670059272399456	0
26302575	7942547	0.5670059272399456	0
26302575	46920027	0.5670059272399456	0
26302575	7990790	0.5670059272399456	0
26302575	1520031	0.48719073854551126	0
26302575	43020988	0.48719073854551126	0
26302575	13621110	0.48719073854551126	0
26302575	30906571	0.48719073854551126	0
26302575	29083939	0.38016272334868056	0
26302575	41047901	0.38016272334868056	0
16756613	21624060	1.0	0
16756613	41542993	0.8901579948785988	0
16756613	47607515	0.7770032888818768	0
16756613	32281568	0.7703687458474738	0
16756613	11838075	0.7653428514979397	0
16756613	45309917	0.7653428514979397	0
16756613	21329495	0.7653428514979397	0
16756613	41209874	0.7653428514979397	0
16756613	46327941	0.7298267316806054	0
16756613	23358407	0.6916556896451681	0
16756613	17315817	0.6895962199720685	0
16756613	35642133	0.6648994392789626	0
16756613	40688654	0.6511323474474093	0
16756613	46875395	0.6067285796517067	0
16756613	38425634	0.6067285796517067	0
16756613	16662981	0.6067285796517067	0
16756613	13004353	0.5400842958983033	0
16756613	27893708	0.5400842958983033	0
16756613	20019547	0.5239487110477953	0
16756613	42400430	0.42023741387812624	0
16756613	4986906	0.38373186853358343	0
16756613	17656320	0.30360243939933257	1
16756613	22633115	0.2229231775871903	0
16756613	36332601	0.17395051995876787	0
16756613	27901211	0.11246208271510333	0
16756613	22102820	0.0	0
16756613	35489895	0.0	0
16756613	25548301	0.0	0
16756613	11358483	0.0	0
16756613	28543285	0.0	0
21024066	43330205	1.0	0
21024066	35788626	1.0	0
21024066	35027279	1.0	0
21024066	11917547	0.9701802758852818	1
21024066	36577606	0.9347953936076377	0
21024066	37790429	0.8901579948785987	0
21024066	32403877	0.8901579948785987	0
21024066	44712965	0.8020583026871718	0
21024066	28853457	0.7781411453771214	0
21024066	12286607	0.7452685706333796	0
21024066	47579274	0.7452685706333796	0
21024066	43255167	0.7344614384878062	0
21024066	38445715	0.7344614384878062	0
21024066	38790360	0.6634067764810485	0
21024066	20520246	0.6537867213999569	0
21024066	38475268	0.6369158428039142	0
21024066	30849910	0.6245782862922632	0
21024066	32095943	0.5472597109477185	0
21024066	42481203	0.5472597109477185	0
21024066	37662897	0.5472597109477185	0
21024066	39041865	0.5472597109477185	0
21024066	24997925	0.5472597109477185	0
21024066	45916344	0.5472597109477185	0
21024066	34879424	0.5472597109477185	0
21024066	33653846	0.5472597109477185	0
21024066	45690898	0.47973000912118596	0
21024066	38303661	0.47973000912118596	0
21024066	24791566	0.47973000912118596	0
21024066	19572409	0.47973000912118596	0
21024066	45470882	0.4270355030024068	0
9520609	25609153	1.0	0
9520609	7206272	0.957557960884075	1
9520609	41805841	0.6940192805631157	0
9520609	24692174	0.6253316033818702	0
9520609	20083132	0.5316815319701174	0
9520609	10745138	0.5316815319701174	0
9520609	31506958	0.5316815319701174	0
9520609	1796441	0.4837151759755563	0
9520609	14326665	0.46607411632748086	0
9520609	43111173	0.46607411632748086	0
9520609	1911690	0.46607411632748086	0
9520609	7159644	0.45681977056466844	0
9520609	12249443	0.4148796008548851	0
9520609	11551043	0.4148796008548851	0
9520609	25143974	0.4148796008548851	0
9520609	28399335	0.4148796008548851	0
9520609	11499507	0.41181378589812917	0
9520609	7555805	0.39395078121841814	0
9520609	24514571	0.3832539304397042	0
9520609	46436807	0.37912372977230485	0
9520609	3562403	0.37381861466804284	0
9520609	8382847	0.37381861466804284	0
9520609	17228943	0.37381861466804284	0
9520609	33304879	0.37381861466804284	0
9520609	20951864	0.34015334904021166	0
9520609	3485428	0.34015334904021166	0
9520609	760978	0.31205075798478077	0
9520609	38036585	0.31205075798478077	0
9520609	28317347	0.24545554117408247	0
9520609	38362714	0.21849421236336256	0
19602187	16202348	1.0	0
19602187	36501866	0.984679384452915	1
19602187	22642162	0.781688772052215	0
19602187	27842229	0.7594982464596001	0
19602187	29774191	0.7594982464596001	0
19602187	41554842	0.7570744540233877	0
19602187	8244915	0.690745951281317	0
19602187	29672838	0.690745951281317	0
19602187	36386627	0.690745951281317	0
19602187	2773632	0.6657791418093202	0
19602187	38185119	0.6657791418093202	0
19602187	26248654	0.6657791418093202	0
19602187	42017624	0.6657791418093202	0
19602187	23308582	0.6479089622364821	0
19602187	12007406	0.561728607406552	0
19602187	9294772	0.5540185252727291	0
19602187	30514378	0.5339936884441053	0
19602187	36783299	0.47069217036401445	0
19602187	23183513	0.47069217036401445	0
19602187	22085864	0.47069217036401445	0
19602187	8197099	0.47069217036401445	0
19602187	32402536	0.47069217036401445	0
19602187	36803776	0.47069217036401445	0
19602187	41062381	0.47069217036401445	0
19602187	33896233	0.47069217036401445	0
19602187	20274661	0.47069217036401445	0
19602187	46900466	0.47069217036401445	0
19602187	40457613	0.4126106027263742	0
19602187	14434605	0.36728862678855934	0
19602187	37017685	0.3309377596934467	0
11479624	26343250	1.0	0
11479624	5843592	0.9009501084960662	0
11479624	29586520	0.8908439500946289	1
11479624	31592791	0.7772760266759379	0
11479624	17080252	0.6985406554755071	0
11479624	42998520	0.697346491840356	0
11479624	47415317	0.697346491840356	0
11479624	47325667	0.697346491840356	0
11479624	41674488	0.6678619451710249	0
11479624	38227855	0.6678619451710249	0
11479624	12597926	0.6678619451710249	0
11479624	16865372	0.6678619451710249	0
11479624	11494552	0.6678619451710249	0
11479624	44663809	0.6142073484567143	0
11479624	4210616	0.599183775795086	0
11479624	30841324	0.599183775795086	0
11479624	3547236	0.599183775795086	0
11479624	44908456	0.599183775795086	0
11479624	18378352	0.599183775795086	0
11479624	20036600	0.5854504006767584	0
11479624	8177207	0.5854504006767584	0
11479624	37254046	0.5854504006767584	0
11479624	39945122	0.5854504006767584	0
11479624	42832831	0.5854504006767584	0
11479624	45525883	0.5854504006767584	0
11479624	45637190	0.5854504006767584	0
11479624	44678001	0.5854504006767584	0
11479624	27221454	0.5252468480269762	0
11479624	25084739	0.5211433547672955	0
11479624	17461732	0.4675526810559972	0
2651334	23909672	1.0	0
2651334	18203984	0.8592339429625431	0
2651334	27306380	0.8592339429625431	0
2651334	2680185	0.8435398482425518	1
2651334	8776200	0.8435398482425518	0
2651334	29395105	0.7600539935864838	0
2651334	6678523	0.753207844554872	0
2651334	12765486	0.6916052364043276	0
2651334	3755595	0.6704739846357961	0
2651334	18495357	0.6704739846357961	0
2651334	7278103	0.6344665982421387	0
2651334	3621432	0.5860487632328828	1
2651334	28199938	0.5860487632328828	0
2651334	37910736	0.5497112194676756	0
2651334	5425364	0.5497112194676756	0
2651334	3615355	0.5497112194676756	0
2651334	13574519	0.5497112194676756	0
2651334	3670701	0.5042954984616301	0
2651334	12619220	0.46831708488805385	0
2651334	4957713	0.46831708488805385	0
2651334	1222782	0.46831708488805385	0
2651334	2688408	0.4658113665812831	1
2651334	2717325	0.43278443435911357	0
2651334	34129811	0.40239393540508644	0
2651334	2698331	0.40239393540508644	0
2651334	287204	0.40239393540508644	0
2651334	13422505	0.40239393540508644	0
2651334	32441180	0.35274010207675205	0
2651334	1463710	0.35274010207675205	0
2651334	22956891	0.3139944219779138	0
637800	1842266	1.0	0
637800	21904519	0.9953390370406652	0
637800	12233787	0.894167271405241	1
637800	33500166	0.8766039222774361	0
637800	11042327	0.8766039222774361	0
637800	23422773	0.8766039222774361	0
637800	39547528	0.8766039222774361	0
637800	14913018	0.8766039222774361	0
637800	10320372	0.7908079970646675	1
637800	22125441	0.7803159897571973	0
637800	26207804	0.7803159897571973	0
637800	43112078	0.7419353909803854	0
637800	14609182	0.7419353909803854	0
637800	3593193	0.7030874540307579	0
637800	38711221	0.6734660411942548	0
637800	4934864	0.6397689755741407	0
637800	36223664	0.6374960714155326	0
637800	42794434	0.6374960714155326	0
637800	10495526	0.5588315566393124	0
637800	3372885	0.5588315566393124	0
637800	30306446	0.5588315566393124	0
637800	10108467	0.5588315566393124	0
637800	43119284	0.5588315566393124	0
637800	4726011	0.5588315566393124	0
637800	32830274	0.4974483779329363	0
637800	22420370	0.4974483779329363	0
637800	30806054	0.4974483779329363	0
637800	27904057	0.4974483779329363	0
637800	28778261	0.40785020854205445	0
637800	22640573	0.40785020854205445	0
37874445	35619202	1.0	0
37874445	7456807	1.0	0
37874445	21189346	0.9343146638101392	0
37874445	6599686	0.9048062443086633	0
37874445	1530702	0.8778735197163424	1
37874445	11024344	0.876603922277436	0
37874445	13498151	0.876603922277436	0
37874445	8174884	0.8199840619581396	0
37874445	21825910	0.8190238989372919	0
37874445	17846908	0.8190238989372919	0
37874445	32123775	0.8190238989372919	0
37874445	42196705	0.8190238989372919	0
37874445	6526500	0.7803159897571974	0
37874445	40883083	0.7803159897571974	0
37874445	33583298	0.7542987257682787	0
37874445	11546717	0.7542987257682787	0
37874445	24591504	0.7542987257682787	0
37874445	14821012	0.7290606716356719	0
37874445	17354951	0.7290606716356719	0
37874445	4667266	0.7188012449174892	0
37874445	17615431	0.7030874540307579	0
37874445	42474130	0.7030874540307579	0
37874445	33725816	0.6612212215773452	0
37874445	26650427	0.6569049182418742	0
37874445	25863671	0.6569049182418742	0
37874445	27800885	0.6569049182418742	0
37874445	36948250	0.6397689755741406	0
37874445	16549357	0.5977455353297103	0
37874445	35701131	0.5885913567704673	0
37874445	12537904	0.5869129153846917	0
45250235	35777639	1.0	0
45250235	43237853	0.9099422438935351	0
45250235	43571184	0.9099422438935351	0
45250235	40448564	0.9099422438935351	0
45250235	43459220	0.9099422438935351	0
45250235	43023315	0.9099422438935351	0
45250235	42176058	0.8876110825616814	0
45250235	44211102	0.8347651661538766	0
45250235	44844272	0.8347651661538766	0
45250235	37511560	0.8175443058560066	0
45250235	42371020	0.7997634604437136	0
45250235	33054527	0.7710620142491211	1
45250235	46649652	0.7163922171795566	0
45250235	46153768	0.7163922171795566	0
45250235	44989808	0.7163922171795566	0
45250235	42382945	0.6902113903279375	0
45250235	11111058	0.6867875182209979	0
45250235	36110839	0.6867875182209979	0
45250235	16794953	0.6867875182209979	0
45250235	47056068	0.6689615422333225	0
45250235	39858161	0.6582139371685226	0
45250235	30395237	0.6512574997686771	0
45250235	43756914	0.6392360203613419	0
45250235	41973350	0.6250606017889223	0
45250235	17404573	0.6188155746960334	0
45250235	21203648	0.6117189621285254	0
45250235	13520279	0.6117189621285254	0
45250235	18903373	0.6117189621285254	0
45250235	13959209	0.5220515257932815	0
45250235	28394046	0.5017744200960318	0
12477835	42108466	1.0	0
12477835	14447081	0.8834515418086695	0
12477835	40747351	0.8223337557690665	1
12477835	41662147	0.7357523455473011	0
12477835	14543169	0.7357523455473011	0
12477835	42051378	0.6823596509759694	0
12477835	18861321	0.6625412433760784	0
12477835	30422300	0.6589574099777397	0
12477835	41309689	0.6437497152094915	0
12477835	34703734	0.6321833889085471	0
12477835	38974429	0.6321833889085471	0
12477835	18712772	0.6321833889085471	0
12477835	961848	0.6321833889085471	0
12477835	7885254	0.6321833889085471	0
12477835	45646765	0.6321833889085471	0
12477835	25073064	0.6321833889085471	0
12477835	38749094	0.6074078986988294	0
12477835	22389566	0.5587069453870205	0
12477835	32027086	0.5541744383158742	0
12477835	41849252	0.5541744383158742	0
12477835	17735031	0.5541744383158742	0
12477835	25068461	0.5541744383158742	0
12477835	45400013	0.5510021352613345	0
12477835	2419770	0.49330280682423217	0
12477835	45646485	0.49330280682423217	0
12477835	5301614	0.49330280682423217	0
12477835	23874204	0.49330280682423217	0
12477835	19690087	0.47343973726137695	0
12477835	42983569	0.47343973726137695	0
12477835	25496256	0.4150191306453218	0
35623792	44573882	1.0	0
35623792	47228488	0.9043624714712732	0
35623792	34701641	0.817872404209722	0
35623792	38649170	0.555337439206207	0
35623792	46106517	0.555337439206207	1
35623792	35760943	0.555337439206207	0
35623792	19966707	0.49652218225282124	0
35623792	30991936	0.49652218225282124	0
35623792	35754902	0.49652218225282124	0
35623792	26806302	0.49652218225282124	0
35623792	25358368	0.4566326547223038	0
35623792	24516280	0.435253292460575	0
35623792	43331017	0.435253292460575	0
35623792	22385264	0.435253292460575	0
35623792	20147299	0.435253292460575	0
35623792	21107057	0.435253292460575	0
35623792	18583273	0.435253292460575	0
35623792	33809062	0.435253292460575	0
35623792	13415817	0.38744419808101377	0
35623792	45886118	0.38744419808101377	0
35623792	45180680	0.38744419808101377	0
35623792	45908888	0.34909851698993205	0
35623792	40238656	0.34909851698993205	0
35623792	44637138	0.34909851698993205	0
35623792	31212992	0.3176594878897242	0
35623792	45538054	0.3176594878897242	0
35623792	45536658	0.3176594878897242	0
35623792	13854229	0.3176594878897242	0
35623792	32490274	0.3176594878897242	0
35623792	18760224	0.2914152815391726	0
39013094	9012487	1.0	0
39013094	42745456	0.9688453352110565	0
39013094	29879072	0.9462284801702251	0
39013094	45515320	0.9360176097298181	0
39013094	19721385	0.9171347509108106	0
39013094	5158447	0.9171347509108106	0
39013094	33174359	0.9099422438935352	0
39013094	36896305	0.9015000313462584	0
39013094	45968891	0.8205167080099087	0
39013094	15180525	0.8205167080099087	0
39013094	3130072	0.8205167080099087	0
39013094	20352111	0.8205167080099087	0
39013094	44385157	0.7728572023365478	0
39013094	35212261	0.7710620142491214	0
39013094	42986694	0.7313723964517268	0
39013094	46175302	0.730389507566489	0
39013094	12938568	0.730389507566489	0
39013094	11568928	0.730389507566489	0
39013094	29393870	0.730389507566489	0
39013094	16621926	0.730389507566489	0
39013094	8971834	0.730389507566489	1
39013094	44969289	0.7268391227101222	0
39013094	20162802	0.6581022381528933	0
39013094	5029686	0.6581022381528933	0
39013094	37043257	0.6581022381528933	0
39013094	13979496	0.6470016560709622	0
39013094	31669940	0.5988350272962013	0
39013094	30765455	0.5931447709977804	0
39013094	42024039	0.5199530327350058	0
39013094	26898720	0.5074376373320248	0
39478281	43555127	1.0	0
39478281	21572175	0.8901579948785988	1
39478281	32403209	0.8470753244969775	0
39478281	39203516	0.8191675336859915	0
39478281	3086973	0.8020583026871718	0
39478281	33083300	0.7464819501081262	0
39478281	37210300	0.7411590100624512	0
39478281	23216191	0.7411590100624512	0
39478281	35763593	0.7411590100624512	0
39478281	34283627	0.7411590100624512	0
39478281	40466097	0.7393962333289724	0
39478281	20638006	0.7326324225316252	0
39478281	28243504	0.7326324225316252	0
39478281	7338836	0.7051304987863287	0
39478281	42861372	0.6821868807947008	0
39478281	27770648	0.6722759718628626	0
39478281	40822700	0.6722759718628626	0
39478281	45195924	0.6662175606230479	0
39478281	29391659	0.6613109208118866	0
39478281	19049863	0.6151949604586856	0
39478281	29837715	0.6151949604586856	0
39478281	37909800	0.5876139173093062	0
39478281	31521403	0.5850095991665016	0
39478281	46964599	0.5850095991665016	0
39478281	191359	0.5797077470286026	0
39478281	4182603	0.5797077470286026	0
39478281	40512124	0.5632672509362303	0
39478281	23953645	0.5632672509362303	0
39478281	28463015	0.512821709199306	0
39478281	33782884	0.5013968466741754	0
37515574	18209973	1.0	0
37515574	10899201	0.977743742730817	0
37515574	22617452	0.977743742730817	1
37515574	15559257	0.9505147134484603	0
37515574	4427936	0.9505147134484603	0
37515574	12735281	0.889690335213343	0
37515574	12726218	0.8665290077888902	0
37515574	17959686	0.8332249259913335	0
37515574	35271388	0.8332249259913335	0
37515574	14639936	0.8332249259913335	0
37515574	25973127	0.8332249259913335	0
37515574	47446517	0.7417018294033141	0
37515574	41321973	0.7417018294033141	0
37515574	28825251	0.7417018294033141	0
37515574	16088307	0.6682949698972532	0
37515574	28256647	0.6682949698972532	0
37515574	41726645	0.6682949698972532	0
37515574	31951132	0.6682949698972532	0
37515574	16755211	0.6682949698972532	0
37515574	8781679	0.6682949698972532	0
37515574	19281101	0.6081098244910691	0
37515574	27159328	0.5755181284423861	0
37515574	30043419	0.5123020632305583	0
37515574	18499091	0.5123020632305583	0
37515574	47113240	0.5123020632305583	0
37515574	25920499	0.46159909326419807	0
37515574	45356280	0.46159909326419807	0
37515574	27104456	0.46159909326419807	0
37515574	20731249	0.42002851470404556	0
37515574	16609559	0.42002851470404556	0
1241148	9132200	1.0	1
1241148	14003672	0.8800329139362131	0
1241148	35692300	0.8146794846322504	0
1241148	7046971	0.7429113931756326	0
1241148	35306576	0.7000002658312611	0
1241148	25136655	0.6995421075590585	0
1241148	29381646	0.6240423460867726	0
1241148	9541025	0.6045676914337235	0
1241148	123198	0.6045676914337235	0
1241148	15231870	0.6045676914337235	0
1241148	17450723	0.6045676914337235	0
1241148	8951419	0.6045676914337235	0
1241148	24804453	0.6045676914337235	0
1241148	2614975	0.6045676914337235	0
1241148	20905513	0.6045676914337235	0
1241148	29605715	0.6045676914337235	0
1241148	14918148	0.6045676914337235	0
1241148	13538266	0.6045676914337235	0
1241148	19617817	0.546975447527035	0
1241148	12842997	0.5299664095930167	0
1241148	4794244	0.5299664095930167	0
1241148	28891600	0.5299664095930167	0
1241148	13503079	0.5299664095930167	0
1241148	45364918	0.5299664095930167	0
1241148	34186977	0.5299664095930167	0
1241148	17675552	0.4717538365163298	0
1241148	22730333	0.4717538365163298	0
1241148	8078764	0.440765791206196	0
1241148	13574528	0.440765791206196	0
1241148	8913026	0.440765791206196	0
18218355	44515880	1.0	1
18218355	24753918	0.6681401302643065	0
18218355	40302193	0.6480129853204173	0
18218355	41702690	0.6480129853204173	0
18218355	39591831	0.6480129853204173	0
18218355	29157169	0.5861957503373778	0
18218355	42069650	0.5680507246185883	0
18218355	33519594	0.5295705002051203	0
18218355	40296177	0.5056548940158176	0
18218355	42587027	0.5056548940158176	0
18218355	21326061	0.4612631460072146	0
18218355	41003611	0.455609800027803	0
18218355	4777113	0.42559344556045714	0
18218355	2433167	0.42559344556045714	0
18218355	28015281	0.42559344556045714	0
18218355	47163279	0.3963329516870862	0
18218355	39935131	0.3803271904215436	0
18218355	29583291	0.37795223410486734	0
18218355	5179889	0.365684334327926	0
18218355	2841567	0.365684334327926	0
18218355	1972699	0.365684334327926	0
18218355	43294474	0.365684334327926	0
18218355	20339563	0.365684334327926	0
18218355	21715329	0.365684334327926	0
18218355	37927631	0.365684334327926	0
18218355	43827281	0.365684334327926	0
18218355	40005264	0.365684334327926	0
18218355	38528852	0.3313144108498464	0
18218355	25467112	0.3263953148106523	0
18218355	34165876	0.29492217163648354	0
32577864	2653712	1.0	0
32577864	29205752	1.0	0
32577864	17921455	0.8322522020761566	0
32577864	45502850	0.8322522020761566	0
32577864	11680055	0.8322522020761566	0
32577864	3539120	0.8288942045042368	1
32577864	13407799	0.780519174054642	0
32577864	21248190	0.780519174054642	0
32577864	8083451	0.780519174054642	0
32577864	39030546	0.780519174054642	0
32577864	27283846	0.780519174054642	0
32577864	32895553	0.7653999090416487	0
32577864	21012348	0.7084891280522377	0
32577864	38477635	0.7084891280522377	0
32577864	14780007	0.6706485674808375	0
32577864	43616638	0.6706485674808375	0
32577864	14124049	0.6706485674808375	0
32577864	44360840	0.6706485674808375	0
32577864	21716382	0.6706485674808375	0
32577864	14183533	0.6706485674808375	0
32577864	30879708	0.6706485674808375	0
32577864	44662550	0.6706485674808375	0
32577864	14799523	0.5878931647234459	0
32577864	15391250	0.5878931647234459	0
32577864	47245057	0.5878931647234459	0
32577864	46194481	0.5878931647234459	0
32577864	24114026	0.5878931647234459	0
32577864	16882625	0.5233178007130563	0
32577864	26021681	0.42906014698748035	0
32577864	28056597	0.42906014698748035	0
6269064	28772114	1.0	0
